time_s,phase,dP,p17,p18,dVQ_V,loop_gain,polarization_gain,sense_margin_V,vt_shift_V,id_proxy,refresh_needed
7.499999999999999e-06,2.0,0.5080862636993001,0.25404313184965005,-0.25404313184965005,0.06253369399376,0.35,0.12307692307692307,-0.05746630600623999,0.17783019229475502,0.16415094673362002,1.0
7.55e-06,2.0,0.5060680476772614,0.2530340238386307,-0.2530340238386307,0.062285298175662945,0.35,0.12307692307692307,-0.05771470182433705,0.1771238166870415,0.16349890771111525,1.0
7.6e-06,2.0,0.5040635091985166,0.2520317545992583,-0.2520317545992583,0.062038585747509735,0.35,0.12307692307692307,-0.05796141425249026,0.1764222282194808,0.16285128758721307,1.0
7.65e-06,2.0,0.5020724772777052,0.2510362386388526,-0.2510362386388526,0.06179353566494833,0.35,0.12307692307692307,-0.058206464335051666,0.17572536704719682,0.16220803112048937,1.0
7.699999999999999e-06,2.0,0.5000947844707876,0.2500473922353938,-0.2500473922353938,0.06155012731948155,0.35,0.12307692307692307,-0.05844987268051845,0.17503317456477566,0.16156908421363908,1.0
7.75e-06,2.0,0.4981302667709877,0.24906513338549385,-0.24906513338549385,0.061308340525660025,0.35,0.12307692307692307,-0.05869165947433997,0.17434559336984568,0.16093439387985758,1.0
7.8e-06,2.0,0.49617876350866963,0.24808938175433481,-0.24808938175433481,0.06106815550875933,0.35,0.12307692307692307,-0.05893184449124066,0.17366256722803436,0.16030390821049326,1.0
7.85e-06,2.0,0.4942401172549698,0.2471200586274849,-0.2471200586274849,0.06082955289291936,0.35,0.12307692307692307,-0.05917044710708064,0.17298404103923942,0.15967757634391333,1.0
7.899999999999999e-06,2.0,0.4923141737290111,0.24615708686450555,-0.24615708686450555,0.06059251368972444,0.35,0.12307692307692307,-0.05940748631027556,0.17230996080515387,0.15905534843552666,1.0
7.95e-06,2.0,0.4904007817085365,0.24520039085426826,-0.24520039085426826,0.060357019287204494,0.35,0.12307692307692307,-0.0596429807127955,0.17164027359798778,0.1584371756289118,1.0
8e-06,2.0,0.488499792943811,0.2442498964719055,-0.2442498964719055,0.060123051439238274,0.35,0.12307692307692307,-0.05987694856076172,0.17097492753033386,0.15782301002800048,1.0
8.05e-06,2.0,0.48661106207464316,0.24330553103732158,-0.24330553103732158,0.05989059225534069,0.35,0.12307692307692307,-0.0601094077446593,0.1703138717261251,0.15721280467026932,1.0
8.1e-06,2.0,0.4847344465503902,0.2423672232751951,-0.2423672232751951,0.05965962419081725,0.35,0.12307692307692307,-0.06034037580918274,0.16965705629263655,0.1566065135008953,1.0
8.15e-06,2.0,0.48286980655281686,0.24143490327640843,-0.24143490327640843,0.05943013003726976,0.35,0.12307692307692307,-0.060569869962730234,0.16900443229348588,0.15600409134783313,1.0
8.2e-06,2.0,0.48101700492168065,0.24050850246084032,-0.24050850246084032,0.059202092913437615,0.35,0.12307692307692307,-0.06079790708656238,0.16835595172258822,0.15540549389777375,1.0
8.249999999999999e-06,2.0,0.47917590708293,0.239587953541465,-0.239587953541465,0.058975496256360616,0.35,0.12307692307692307,-0.06102450374363938,0.1677115674790255,0.15481067767294662,1.0
8.3e-06,2.0,0.4773463809794006,0.2386731904897003,-0.2386731904897003,0.058750323812849295,0.35,0.12307692307692307,-0.0612496761871507,0.1670712333427902,0.15421960000872942,1.0
8.35e-06,2.0,0.47552829700390503,0.23776414850195252,-0.23776414850195252,0.05852655963124985,0.35,0.12307692307692307,-0.061473440368750146,0.16643490395136676,0.15363221903203086,1.0
8.4e-06,2.0,0.4737215279346153,0.23686076396730765,-0.23686076396730765,0.058304188053491114,0.35,0.12307692307692307,-0.06169581194650888,0.16580253477711535,0.15304849364041417,1.0
8.45e-06,2.0,0.47192594887264167,0.23596297443632083,-0.23596297443632083,0.058083193707402045,0.35,0.12307692307692307,-0.06191680629259795,0.16517408210542459,0.15246838348193037,1.0
8.5e-06,2.0,0.4701414371817172,0.2350707185908586,-0.2350707185908586,0.057863561499288264,0.35,0.12307692307692307,-0.06213643850071173,0.164549503013601,0.1518918489356317,1.0
8.55e-06,2.0,0.46836787242990113,0.23418393621495057,-0.23418393621495057,0.05764527660675706,0.35,0.12307692307692307,-0.06235472339324294,0.1639287553504654,0.1513188510927373,1.0
8.599999999999999e-06,2.0,0.46660513633321954,0.23330256816660977,-0.23330256816660977,0.05742832447178086,0.35,0.12307692307692307,-0.06257167552821913,0.16331179771662682,0.15074935173842477,1.0
8.65e-06,2.0,0.4648531127011638,0.2324265563505819,-0.2324265563505819,0.05721269079398939,0.35,0.12307692307692307,-0.06278730920601061,0.16269858944540733,0.15018331333422216,1.0
8.7e-06,2.0,0.4631116873839719,0.23155584369198595,-0.23155584369198595,0.056998361524181154,0.35,0.12307692307692307,-0.06300163847581884,0.16208909058439017,0.14962069900097552,1.0
8.75e-06,2.0,0.4613807482216234,0.2306903741108117,-0.2306903741108117,0.05678532285804595,0.35,0.12307692307692307,-0.06321467714195404,0.16148326187756817,0.14906147250237062,1.0
8.8e-06,2.0,0.4596601849944773,0.22983009249723865,-0.22983009249723865,0.05657356123008951,0.35,0.12307692307692307,-0.06342643876991048,0.16088106474806704,0.14850559822898496,1.0
8.85e-06,2.0,0.4579498893754912,0.2289749446877456,-0.2289749446877456,0.05636306330775276,0.35,0.12307692307692307,-0.06363693669224724,0.1602824612814219,0.14795304118285102,1.0
8.9e-06,2.0,0.45624975488395714,0.22812487744197857,-0.22812487744197857,0.056153815985717795,0.35,0.12307692307692307,-0.0638461840142822,0.15968741420938498,0.14740376696250923,1.0
8.949999999999999e-06,2.0,0.4545596768406982,0.2272798384203491,-0.2272798384203491,0.05594580638039362,0.35,0.12307692307692307,-0.06405419361960638,0.15909588689424436,0.14685774174853328,1.0
9e-06,2.0,0.4528795523246669,0.22643977616233346,-0.22643977616233346,0.05573902182457439,0.35,0.12307692307692307,-0.06426097817542561,0.1585078433136334,0.1463149322895078,1.0
9.05e-06,2.0,0.4512092801308942,0.2256046400654471,-0.2256046400654471,0.0555334498622639,0.35,0.12307692307692307,-0.0644665501377361,0.15792324804581295,0.14577530588844273,1.0
9.1e-06,2.0,0.44954876072973576,0.22477438036486788,-0.22477438036486788,0.055329078243659784,0.35,0.12307692307692307,-0.0646709217563402,0.1573420662554075,0.14523883038960694,1.0
9.149999999999999e-06,2.0,0.4478978962273688,0.2239489481136844,-0.2239489481136844,0.05512589492029154,0.35,0.12307692307692307,-0.06487410507970845,0.15676426367957907,0.14470547416576532,1.0
9.2e-06,2.0,0.4462565903274908,0.2231282951637454,-0.2231282951637454,0.05492388804030656,0.35,0.12307692307692307,-0.06507611195969343,0.15618980661462178,0.14417520610580473,1.0
9.25e-06,2.0,0.44462474829417675,0.22231237414708838,-0.22231237414708838,0.05472304594389867,0.35,0.12307692307692307,-0.06527695405610132,0.15561866190296186,0.14364799560273403,1.0
9.299999999999999e-06,2.0,0.44300227691585087,0.22150113845792543,-0.22150113845792543,0.05452335715887395,0.35,0.12307692307692307,-0.06547664284112605,0.1550507969205478,0.14312381254204415,1.0
9.35e-06,2.0,0.44138908447033387,0.22069454223516694,-0.22069454223516694,0.05432481039634878,0.35,0.12307692307692307,-0.06567518960365121,0.15448617956461685,0.14260262729041556,1.0
9.4e-06,2.0,0.43978508069092526,0.21989254034546263,-0.21989254034546263,0.05412739454657541,0.35,0.12307692307692307,-0.06587260545342458,0.15392477824182382,0.14208441068476046,1.0
9.45e-06,2.0,0.43819017673348215,0.21909508836674108,-0.21909508836674108,0.053931098674890106,0.35,0.12307692307692307,-0.0660689013251099,0.15336656185671874,0.14156913402158655,1.0
9.499999999999999e-06,2.0,0.43660428514446264,0.21830214257223132,-0.21830214257223132,0.05373591201778002,0.35,0.12307692307692307,-0.06626408798221997,0.1528114998005619,0.14105676904667255,1.0
9.55e-06,2.0,0.43502731982989445,0.21751365991494723,-0.21751365991494723,0.05354182397906393,0.35,0.12307692307692307,-0.06645817602093607,0.15225956194046306,0.14054728794504284,1.0
9.6e-06,2.0,0.4334591960252403,0.21672959801262015,-0.21672959801262015,0.05334882412618342,0.35,0.12307692307692307,-0.06665117587381658,0.1517107186088341,0.1400406633312315,1.0
9.649999999999999e-06,2.0,0.4318998302661256,0.2159499151330628,-0.2159499151330628,0.053156902186600075,0.35,0.12307692307692307,-0.06684309781339992,0.15116494059314395,0.1395368682398252,1.0
9.7e-06,2.0,0.4303491403598995,0.21517457017994976,-0.21517457017994976,0.05296604804429532,0.35,0.12307692307692307,-0.06703395195570468,0.15062219912596483,0.13903587611627521,1.0
9.75e-06,2.0,0.4288070453580009,0.21440352267900045,-0.21440352267900045,0.05277625173636934,0.35,0.12307692307692307,-0.06722374826363066,0.1500824658753003,0.13853766080796953,1.0
9.8e-06,2.0,0.4272734655290994,0.2136367327645497,-0.2136367327645497,0.052587503449735305,0.35,0.12307692307692307,-0.06741249655026468,0.1495457129351848,0.1380421965555552,1.0
9.849999999999999e-06,2.0,0.4257483223329881,0.21287416116649405,-0.21287416116649405,0.052399793517906225,0.35,0.12307692307692307,-0.06760020648209378,0.14901191281654583,0.13754945798450385,1.0
9.9e-06,2.0,0.42423153839519884,0.21211576919759942,-0.21211576919759942,0.052213112417870626,0.35,0.12307692307692307,-0.06778688758212936,0.14848103843831958,0.1370594200969104,1.0
9.95e-06,2.0,0.422723037482318,0.211361518741159,-0.211361518741159,0.05202745076705452,0.35,0.12307692307692307,-0.06797254923294548,0.1479530631188113,0.13657205826351812,1.0
9.999999999999999e-06,2.0,0.42122274447797853,0.21061137223898926,-0.21061137223898926,0.05184279932036658,0.35,0.12307692307692307,-0.0681572006796334,0.1474279605672925,0.1360873482159623,1.0
1.005e-05,2.0,0.41973058535950547,0.20986529267975274,-0.20986529267975274,0.051659148967323744,0.35,0.12307692307692307,-0.06834085103267626,0.1469057048758269,0.13560526603922485,1.0
1.01e-05,2.0,0.41824648717519336,0.20912324358759668,-0.20912324358759668,0.051476490729254566,0.35,0.12307692307692307,-0.06852350927074544,0.14638627051131767,0.13512578816429324,1.0
1.015e-05,2.0,0.4167703780221941,0.20838518901109704,-0.20838518901109704,0.05129481575657773,0.35,0.12307692307692307,-0.06870518424342226,0.14586963230776792,0.13464889136101654,1.0
1.0199999999999999e-05,2.0,0.41530218702499644,0.20765109351249822,-0.20765109351249822,0.051114115326153405,0.35,0.12307692307692307,-0.0688858846738466,0.14535576545874873,0.1341745527311527,1.0
1.025e-05,2.0,0.4138418443144766,0.2069209221572383,-0.2069209221572383,0.050934380838704815,0.35,0.12307692307692307,-0.06906561916129518,0.14484464551006682,0.13370274970160015,1.0
1.03e-05,2.0,0.41238928100750233,0.20619464050375116,-0.20619464050375116,0.050755603816307976,0.35,0.12307692307692307,-0.06924439618369202,0.14433624835262582,0.13323346001780845,1.0
1.035e-05,2.0,0.41094442918707175,0.20547221459353587,-0.20547221459353587,0.05057777589994729,0.35,0.12307692307692307,-0.0694222241000527,0.1438305502154751,0.13276666173736162,1.0
1.0399999999999999e-05,2.0,0.4095072218829705,0.20475361094148525,-0.20475361094148525,0.050400888847134825,0.35,0.12307692307692307,-0.06959911115286517,0.14332752765903967,0.13230233322372892,1.0
1.045e-05,2.0,0.4080775930529305,0.20403879652646525,-0.20403879652646525,0.050224934529591446,0.35,0.12307692307692307,-0.06977506547040854,0.14282715756852568,0.13184045314017756,1.0
1.05e-05,2.0,0.4066554775642747,0.20332773878213736,-0.20332773878213736,0.050049904930987654,0.35,0.12307692307692307,-0.06995009506901234,0.14232941714749614,0.1313810004438426,1.0
1.0549999999999999e-05,2.0,0.4052408111760311,0.20262040558801556,-0.20262040558801556,0.04987579214474229,0.35,0.12307692307692307,-0.0701242078552577,0.14183428391161088,0.13092395437994853,1.0
1.06e-05,2.0,0.4038335305215039,0.20191676526075195,-0.20191676526075195,0.049702588371877396,0.35,0.12307692307692307,-0.0702974116281226,0.14134173568252636,0.13046929447617817,1.0
1.065e-05,2.0,0.40243357309128497,0.20121678654564248,-0.20121678654564248,0.04953028591892738,0.35,0.12307692307692307,-0.07046971408107261,0.14085175058194974,0.13001700053718437,1.0
1.07e-05,2.0,0.4010408772166936,0.2005204386083468,-0.2005204386083468,0.04935887719590075,0.35,0.12307692307692307,-0.07064112280409925,0.14036430702584277,0.12956705263923948,1.0
1.0749999999999999e-05,2.0,0.39965538205363094,0.19982769102681547,-0.19982769102681547,0.04918835471429304,0.35,0.12307692307692307,-0.07081164528570696,0.13987938371877082,0.12911943112501922,1.0
1.08e-05,2.0,0.3982770275668362,0.1991385137834181,-0.1991385137834181,0.04901871108514907,0.35,0.12307692307692307,-0.07098128891485092,0.13939695964839266,0.12867411659851632,1.0
1.085e-05,2.0,0.39690575451453286,0.19845287725726643,-0.19845287725726643,0.04884993901717327,0.35,0.12307692307692307,-0.07115006098282672,0.1389170140800865,0.12823108992007987,1.0
1.0899999999999999e-05,2.0,0.3955415044334523,0.19777075221672616,-0.19777075221672616,0.04868203131488644,0.35,0.12307692307692307,-0.07131796868511356,0.1384395265517083,0.1277903322015769,1.0
1.095e-05,2.0,0.39418421962422434,0.19709210981211217,-0.19709210981211217,0.04851498087682761,0.35,0.12307692307692307,-0.07148501912317239,0.13796447686847851,0.12735182480167248,1.0
1.1e-05,2.0,0.3928338431371237,0.19641692156856186,-0.19641692156856186,0.04834878069379984,0.35,0.12307692307692307,-0.07165121930620016,0.13749184509799328,0.1269155493212246,1.0
1.105e-05,2.0,0.3914903187581606,0.1957451593790803,-0.1957451593790803,0.04818342384715822,0.35,0.12307692307692307,-0.07181657615284177,0.1370216115653562,0.12648148759879035,1.0
1.1099999999999999e-05,2.0,0.3901535909955071,0.19507679549775356,-0.19507679549775356,0.04801890350713933,0.35,0.12307692307692307,-0.07198109649286066,0.1365537568484275,0.12604962170624076,1.0
1.115e-05,2.0,0.38882360506624764,0.19441180253312382,-0.19441180253312382,0.047855212931230476,0.35,0.12307692307692307,-0.07214478706876952,0.13608826177318667,0.12561993394448,1.0
1.12e-05,2.0,0.38750030688344556,0.19375015344172278,-0.19375015344172278,0.04769234546257791,0.35,0.12307692307692307,-0.07230765453742208,0.13562510740920594,0.12519240683926702,1.0
1.1249999999999999e-05,2.0,0.38618364304351555,0.19309182152175777,-0.19309182152175777,0.04753029452843268,0.35,0.12307692307692307,-0.07246970547156731,0.13516427506523043,0.12476702313713581,1.0
1.13e-05,2.0,0.3848735608138936,0.1924367804069468,-0.1924367804069468,0.04736905363863306,0.35,0.12307692307692307,-0.07263094636136694,0.13470574628486276,0.12434376580141179,1.0
1.135e-05,2.0,0.3835700081209962,0.1917850040604981,-0.1917850040604981,0.047208616384122604,0.35,0.12307692307692307,-0.07279138361587739,0.13424950284234866,0.12392261800832184,1.0
1.14e-05,2.0,0.38227293353845854,0.19113646676922927,-0.19113646676922927,0.047048976435502585,0.35,0.12307692307692307,-0.07295102356449741,0.13379552673846049,0.1235035631431943,1.0
1.1449999999999999e-05,2.0,0.38098228627564795,0.19049114313782398,-0.19049114313782398,0.046890127541618205,0.35,0.12307692307692307,-0.0731098724583818,0.13334380019647676,0.1230865847967478,1.0
1.15e-05,2.0,0.37969801616643906,0.18984900808321953,-0.18984900808321953,0.04673206352817711,0.35,0.12307692307692307,-0.07326793647182289,0.13289430565825366,0.12267166676146493,1.0
1.155e-05,2.0,0.3784200736582494,0.1892100368291247,-0.1892100368291247,0.04657477829639993,0.35,0.12307692307692307,-0.07342522170360007,0.13244702578038728,0.12225879302804982,1.0
1.1599999999999999e-05,2.0,0.37714840980132236,0.18857420490066118,-0.18857420490066118,0.046418265821701214,0.35,0.12307692307692307,-0.07358173417829877,0.13200194343046281,0.1218479477819657,1.0
1.165e-05,2.0,0.3758829762382552,0.1879414881191276,-0.1879414881191276,0.046262520152400635,0.35,0.12307692307692307,-0.07373747984759936,0.1315590416833893,0.12143911540005167,1.0
1.17e-05,2.0,0.37462372519376286,0.18731186259688143,-0.18731186259688143,0.046107535408463116,0.35,0.12307692307692307,-0.07389246459153688,0.131118303817817,0.12103228044721569,1.0
1.175e-05,2.0,0.3733706094646717,0.18668530473233585,-0.18668530473233585,0.04595330578026729,0.35,0.12307692307692307,-0.0740466942197327,0.1306797133126351,0.12062742767320164,1.0
1.1799999999999999e-05,2.0,0.3721235824101361,0.18606179120506805,-0.18606179120506805,0.04579982552740136,0.35,0.12307692307692307,-0.07420017447259863,0.13024325384354762,0.12022454200942859,1.0
1.185e-05,2.0,0.3708825979420745,0.18544129897103726,-0.18544129897103726,0.045647088977486094,0.35,0.12307692307692307,-0.0743529110225139,0.12980890927972608,0.119823608565901,1.0
1.19e-05,2.0,0.3696476105158143,0.18482380525790715,-0.18482380525790715,0.0454950905250233,0.35,0.12307692307692307,-0.0745049094749767,0.129376663680535,0.11942461262818616,1.0
1.1949999999999999e-05,2.0,0.36841857512094467,0.18420928756047233,-0.18420928756047233,0.04534382463027011,0.35,0.12307692307692307,-0.07465617536972988,0.12894650129233062,0.11902753965445906,1.0
1.2e-05,2.0,0.3671954472723689,0.18359772363618446,-0.18359772363618446,0.04519328581813771,0.35,0.12307692307692307,-0.07480671418186229,0.12851840654532912,0.1186323752726115,1.0
1.205e-05,2.0,0.3659781830015515,0.18298909150077575,-0.18298909150077575,0.04504346867711403,0.35,0.12307692307692307,-0.07495653132288596,0.12809236405054303,0.11823910527742432,1.0
1.21e-05,2.0,0.3647667388479551,0.18238336942397754,-0.18238336942397754,0.044894367858209855,0.35,0.12307692307692307,-0.07510563214179014,0.12766835859678427,0.11784771562780087,1.0
1.2149999999999999e-05,2.0,0.36356107185066233,0.18178053592533117,-0.18178053592533117,0.04474597807392767,0.35,0.12307692307692307,-0.07525402192607233,0.12724637514773182,0.11745819244406014,1.0
1.22e-05,2.0,0.36236113954017707,0.18118056977008853,-0.18118056977008853,0.04459829409725256,0.35,0.12307692307692307,-0.07540170590274745,0.12682639883906197,0.11707052200528797,1.0
1.225e-05,2.0,0.3611668999304014,0.1805834499652007,-0.1805834499652007,0.04445131076066479,0.35,0.12307692307692307,-0.0755486892393352,0.12640841497564048,0.11668469074674508,1.0
1.2299999999999999e-05,2.0,0.3599783115107821,0.17998915575539104,-0.17998915575539104,0.044305022955173176,0.35,0.12307692307692307,-0.07569497704482682,0.12599240902877373,0.11630068525732959,1.0
1.2349999999999999e-05,2.0,0.3587953332386237,0.17939766661931186,-0.17939766661931186,0.04415942562936907,0.35,0.12307692307692307,-0.07584057437063092,0.1255783666335183,0.11591849227709382,1.0
1.24e-05,2.0,0.35761792453156427,0.17880896226578213,-0.17880896226578213,0.044014513788500215,0.35,0.12307692307692307,-0.07598548621149978,0.12516627358604748,0.11553809869481307,1.0
1.245e-05,2.0,0.3564460452602069,0.17822302263010345,-0.17822302263010345,0.04387028249356392,0.35,0.12307692307692307,-0.07612971750643607,0.1247561158410724,0.1151594915456053,1.0
1.2499999999999999e-05,2.0,0.3552796557409061,0.17763982787045304,-0.17763982787045304,0.04372672686041921,0.35,0.12307692307692307,-0.0762732731395808,0.12434787950931712,0.11478265800860044,1.0
1.255e-05,2.0,0.3541187167287033,0.17705935836435166,-0.17705935836435166,0.04358384205891733,0.35,0.12307692307692307,-0.07641615794108267,0.12394155085504616,0.114407585404658,1.0
1.26e-05,2.0,0.35296318941040894,0.17648159470520447,-0.17648159470520447,0.04344162331205033,0.35,0.12307692307692307,-0.07655837668794967,0.12353711629364313,0.11403426119413212,1.0
1.265e-05,2.0,0.3518130353978252,0.1759065176989126,-0.1759065176989126,0.043300065895116945,0.35,0.12307692307692307,-0.07669993410488304,0.12313456238923881,0.113662672974682,1.0
1.2699999999999999e-05,2.0,0.3506682167211089,0.17533410836055446,-0.17533410836055446,0.04315916513490571,0.35,0.12307692307692307,-0.07684083486509428,0.12273387585238811,0.1132928084791275,1.0
1.275e-05,2.0,0.3495286958222683,0.17476434791113415,-0.17476434791113415,0.04301891640889456,0.35,0.12307692307692307,-0.07698108359110543,0.1223350435377939,0.11292465557334823,1.0
1.28e-05,2.0,0.34839443554879274,0.17419721777439637,-0.17419721777439637,0.042879315144466794,0.35,0.12307692307692307,-0.0771206848555332,0.12193805244207745,0.11255820225422533,1.0
1.2849999999999999e-05,2.0,0.3472653991474095,0.17363269957370475,-0.17363269957370475,0.04274035681814271,0.35,0.12307692307692307,-0.0772596431818573,0.12154288970159331,0.1121934366476246,1.0
1.29e-05,2.0,0.34614155025796683,0.17307077512898342,-0.17307077512898342,0.042602036954826686,0.35,0.12307692307692307,-0.07739796304517331,0.12114954259028839,0.11183034700642006,1.0
1.295e-05,2.0,0.3450228529074392,0.1725114264537196,-0.1725114264537196,0.04246435112706944,0.35,0.12307692307692307,-0.07753564887293055,0.12075799851760372,0.1114689217085573,1.0
1.3e-05,2.0,0.343909271504051,0.1719546357520255,-0.1719546357520255,0.04232729495434474,0.35,0.12307692307692307,-0.07767270504565527,0.12036824502641784,0.11110914925515494,1.0
1.3049999999999999e-05,2.0,0.3428007708315173,0.17140038541575864,-0.17140038541575864,0.04219086410234058,0.35,0.12307692307692307,-0.07780913589765942,0.11998026979103103,0.11075101826864403,1.0
1.31e-05,2.0,0.34169731604339776,0.17084865802169888,-0.17084865802169888,0.04205505428226434,0.35,0.12307692307692307,-0.07794494571773566,0.11959406061518921,0.1103945174909439,1.0
1.315e-05,2.0,0.3405988726575618,0.1702994363287809,-0.1702994363287809,0.04191986125016145,0.35,0.12307692307692307,-0.07808013874983855,0.11920960543014661,0.1100396357816738,1.0
1.3199999999999999e-05,2.0,0.33950540655076017,0.16975270327538008,-0.16975270327538008,0.0417852808062474,0.35,0.12307692307692307,-0.07821471919375259,0.11882689229276605,0.10968636211639943,1.0
1.325e-05,2.0,0.3384168839533048,0.1692084419766524,-0.1692084419766524,0.0416513087942529,0.35,0.12307692307692307,-0.0783486912057471,0.11844590938365668,0.10933468558491387,1.0
1.33e-05,2.0,0.3373332714438491,0.16866663572192456,-0.16866663572192456,0.04151794110078143,0.35,0.12307692307692307,-0.07848205889921857,0.11806664500534718,0.10898459538955126,1.0
1.335e-05,2.0,0.3362545359442699,0.16812726797213495,-0.16812726797213495,0.04138517365467937,0.35,0.12307692307692307,-0.07861482634532063,0.11768908758049446,0.10863608084353335,1.0
1.3399999999999999e-05,2.0,0.3351806447146477,0.16759032235732385,-0.16759032235732385,0.041253002426418175,0.35,0.12307692307692307,-0.07874699757358182,0.11731322565012668,0.10828913136934772,1.0
1.345e-05,2.0,0.33411156534834224,0.16705578267417112,-0.16705578267417112,0.04112142342748827,0.35,0.12307692307692307,-0.07887857657251172,0.11693904787191978,0.10794373649715672,1.0
1.35e-05,2.0,0.33304726576716215,0.16652363288358107,-0.16652363288358107,0.04099043270980457,0.35,0.12307692307692307,-0.07900956729019543,0.11656654301850675,0.107599885863237,1.0
1.3549999999999999e-05,2.0,0.3319877142166255,0.16599385710831274,-0.16599385710831274,0.040860026365123134,0.35,0.12307692307692307,-0.07913997363487686,0.11619569997581891,0.10725756920844823,1.0
1.3599999999999999e-05,2.0,0.33093287926131015,0.16546643963065508,-0.16546643963065508,0.04073020052446894,0.35,0.12307692307692307,-0.07926979947553106,0.11582650774145854,0.10691677637673097,1.0
1.365e-05,2.0,0.3298827297802914,0.1649413648901457,-0.1649413648901457,0.04060095135757432,0.35,0.12307692307692307,-0.07939904864242567,0.11545895542310197,0.10657749731363259,1.0
1.37e-05,2.0,0.32883723496266404,0.16441861748133202,-0.16441861748133202,0.04047227507232788,0.35,0.12307692307692307,-0.07952772492767211,0.1150930322369324,0.1062397220648607,1.0
1.3749999999999999e-05,2.0,0.32779636430314885,0.16389818215157442,-0.16389818215157442,0.0403441679142337,0.35,0.12307692307692307,-0.07965583208576629,0.1147287275061021,0.10590344077486348,1.0
1.38e-05,2.0,0.32676008759777925,0.16338004379888962,-0.16338004379888962,0.04021662616588052,0.35,0.12307692307692307,-0.07978337383411947,0.11436603065922273,0.10556864368543638,1.0
1.385e-05,2.0,0.3257283749396686,0.1628641874698343,-0.1628641874698343,0.04008964614642075,0.35,0.12307692307692307,-0.07991035385357925,0.114004931228884,0.10523532113435446,1.0
1.3899999999999999e-05,2.0,0.32470119671485476,0.16235059835742738,-0.16235059835742738,0.039963224211059044,0.35,0.12307692307692307,-0.08003677578894094,0.11364541885019916,0.10490346355402999,1.0
1.3949999999999999e-05,2.0,0.32367852359822025,0.16183926179911012,-0.16183926179911012,0.03983735675055018,0.35,0.12307692307692307,-0.08016264324944981,0.11328748325937708,0.10457306147019424,1.0
1.4e-05,2.0,0.3226603265494868,0.1613301632747434,-0.1613301632747434,0.039712040190706066,0.35,0.12307692307692307,-0.08028795980929393,0.11293111429232036,0.10424410550060342,1.0
1.405e-05,2.0,0.32164657680928405,0.16082328840464202,-0.16082328840464202,0.03958727099191188,0.35,0.12307692307692307,-0.08041272900808812,0.11257630188324941,0.10391658635376869,1.0
1.4099999999999999e-05,2.0,0.32063724589528614,0.16031862294764307,-0.16031862294764307,0.0394630456486506,0.35,0.12307692307692307,-0.08053695435134939,0.11222303606335014,0.10359049482770782,1.0
1.415e-05,2.0,0.3196323055984203,0.15981615279921016,-0.15981615279921016,0.039339360689036346,0.35,0.12307692307692307,-0.08066063931096365,0.11187130695944711,0.10326582180872042,1.0
1.42e-05,2.0,0.3186317279791436,0.1593158639895718,-0.1593158639895718,0.03921621267435613,0.35,0.12307692307692307,-0.08078378732564387,0.11152110479270025,0.10294255827018485,1.0
1.4249999999999999e-05,2.0,0.3176354853637829,0.15881774268189144,-0.15881774268189144,0.03909359819861943,0.35,0.12307692307692307,-0.08090640180138056,0.111172419877324,0.10262069527137602,1.0
1.4299999999999999e-05,2.0,0.3166435503409435,0.15832177517047175,-0.15832177517047175,0.03897151388811612,0.35,0.12307692307692307,-0.08102848611188387,0.11082524261933022,0.10230022395630482,1.0
1.435e-05,2.0,0.31565589575797925,0.15782794787898963,-0.15782794787898963,0.03884995640098206,0.35,0.12307692307692307,-0.08115004359901794,0.11047956351529273,0.10198113555257791,1.0
1.44e-05,2.0,0.31467249471752495,0.15733624735876248,-0.15733624735876248,0.0387289224267723,0.35,0.12307692307692307,-0.0812710775732277,0.11013537315113373,0.10166342137027728,1.0
1.4449999999999999e-05,2.0,0.3136933205740902,0.1568466602870451,-0.1568466602870451,0.03860840868604187,0.35,0.12307692307692307,-0.08139159131395812,0.10979266220093156,0.10134707280085992,1.0
1.45e-05,2.0,0.3127183469307121,0.15635917346535605,-0.15635917346535605,0.0384884119299338,0.35,0.12307692307692307,-0.0815115880700662,0.10945142142574922,0.10103208131607622,1.0
1.455e-05,2.0,0.31174754763566703,0.15587377381783352,-0.15587377381783352,0.0383689289397744,0.35,0.12307692307692307,-0.0816310710602256,0.10911164167248345,0.10071843846690781,1.0
1.4599999999999999e-05,2.0,0.31078089677923776,0.15539044838961888,-0.15539044838961888,0.03824995652667541,0.35,0.12307692307692307,-0.08175004347332458,0.10877331387273322,0.10040613588252296,1.0
1.4649999999999999e-05,2.0,0.30981836869053847,0.15490918434526924,-0.15490918434526924,0.038131491531143195,0.35,0.12307692307692307,-0.0818685084688568,0.10843642904168846,0.10009516526925089,1.0
1.47e-05,2.0,0.30885993793439265,0.15442996896719632,-0.15442996896719632,0.03801353082269448,0.35,0.12307692307692307,-0.08198646917730551,0.10810097827703742,0.099785518409573,1.0
1.475e-05,2.0,0.3079055793082651,0.15395278965413256,-0.15395278965413256,0.03789607129947878,0.35,0.12307692307692307,-0.08210392870052122,0.10776695275789279,0.0994771871611318,1.0
1.4799999999999999e-05,2.0,0.3069552678392465,0.15347763391962324,-0.15347763391962324,0.03777910988790726,0.35,0.12307692307692307,-0.08222089011209274,0.10743434374373627,0.09917016345575655,1.0
